000514 	渝 开 发 	514 	渝 开 发 	1993-7-12 	　 	　 	　 	重庆市
000516 	开元控股 	516 	开元控股 	1993-8-9 	　 	　 	　 	西安市
000517 	荣安地产 	517 	ST成功 	1993-8-6 	　 	　 	　 	宁波市
000518 	四环生物 	518 	*ST生物 	1993-9-8 	　 	　 	　 	无锡市
000519 	银河动力 	519 	银河动力 	1993-10-8 	　 	　 	　 	成都市
000520 	长航凤凰 	520 	长航凤凰 	1993-10-25 	　 	　 	　 	武汉市
000521 	美菱电器 	521 	美菱电器 	1993-10-18 	200521 	皖美菱Ｂ 	1996-8-28 	合肥市
000522 	白 云 山 	522 	白云山Ａ 	1993-11-8 	　 	　 	　 	广州市
000523 	广州浪奇 	523 	广州浪奇 	1993-11-8 	　 	　 	　 	广州市
000524 	东方宾馆 	524 	东方宾馆 	1993-11-18 	　 	　 	　 	广州市
000525 	红 太 阳 	525 	红 太 阳 	1993-10-28 	　 	　 	　 	南京市
000526 	旭飞投资 	526 	旭飞投资 	1993-11-1 	　 	　 	　 	厦门市
000527 	美的电器 	527 	美的电器 	1993-11-12 	　 	　 	　 	佛山市
000528 	柳 工 	528 	柳 工 	1993-11-18 	　 	　 	　 	柳州市
000529 	广弘控股 	529 	广弘控股 	1993-11-18 	　 	　 	　 	江门市
000530 	大冷股份 	530 	大冷股份 	1993-12-8 	200530 	大 冷Ｂ 	1998-3-20 	大连市
000531 	穗 恒 运 	531 	穗恒运Ａ 	1994-1-6 	　 	　 	　 	广州市
000532 	力合股份 	532 	力合股份 	1994-1-3 	　 	　 	　 	珠海市
000533 	万 家 乐 	533 	万 家 乐 	1994-1-3 	　 	　 	　 	佛山市
000534 	万泽股份 	534 	万泽股份 	1994-1-10 	　 	　 	　 	汕头市
000536 	闽 闽 东 	536 	闽闽东 	1993-11-26 	　 	　 	　 	福州市
000537 	广宇发展 	537 	广宇发展 	1993-12-10 	　 	　 	　 	天津市
000538 	云南白药 	538 	云南白药 	1993-12-15 	　 	　 	　 	昆明市
000539 	粤 电 力 	539 	粤电力Ａ 	1993-11-26 	200539 	粤电力Ｂ 	1995-6-28 	广州市
000540 	中天城投 	540 	中天城投 	1994-2-2 	　 	　 	　 	贵阳市
000541 	佛山照明 	541 	佛山照明 	1993-11-23 	200541 	粤照明Ｂ 	1995-8-8 	佛山市
000543 	皖能电力 	543 	皖能电力 	1993-12-20 	　 	　 	　 	合肥市
000544 	中原环保 	544 	中原环保 	1993-12-8 	　 	　 	　 	郑州市
000545 	吉林制药 	545 	吉林制药 	1993-12-15 	　 	　 	　 	吉林市
000546 	光华控股 	546 	光华控股 	1993-12-15 	　 	　 	　 	长春市
000547 	神州学人 	547 	闽福发Ａ 	1993-11-30 	　 	　 	　 	福州市
000548 	湖南投资 	548 	湖南投资 	1993-12-20 	　 	　 	　 	长沙市
000550 	江铃汽车 	550 	江铃汽车 	1993-12-1 	200550 	江 铃Ｂ 	1995-9-29 	南昌市
000551 	创元科技 	551 	创元科技 	1994-1-6 	　 	　 	　 	苏州市
000552 	靖远煤电 	552 	靖远煤电 	1994-1-6 	　 	　 	　 	白银市
000553 	沙 隆 达 	553 	沙隆达Ａ 	1993-12-3 	200553 	沙隆达Ｂ 	1997-5-15 	荆州市
000554 	泰山石油 	554 	泰山石油 	1993-12-15 	　 	　 	　 	泰安市
000555 	太光电信 	555 	ST 太 光 	1994-4-8 	　 	　 	　 	深圳市
000557 	银 广 夏 	557 	ST银广夏 	1994-6-17 	　 	　 	　 	银川市
000558 	莱茵置业 	558 	莱茵置业 	1994-5-9 	　 	　 	　 	杭州市
000559 	万向钱潮 	559 	万向钱潮 	1994-1-10 	　 	　 	　 	杭州市
000560 	昆 百 大 	560 	昆百大Ａ 	1994-2-2 	　 	　 	　 	昆明市
000561 	陕 长 岭 	561 	*ST长岭 	1994-5-9 	　 	　 	　 	宝鸡市
000562 	宏源证券 	562 	宏源证券 	1994-2-2 	　 	　 	　 	乌鲁木齐市
000563 	陕 国 投 	563 	陕国投Ａ 	1994-1-10 	　 	　 	　 	西安市
000564 	西安民生 	564 	西安民生 	1994-1-10 	　 	　 	　 	西安市
000565 	渝 三 峡 	565 	渝三峡Ａ 	1994-4-8 	　 	　 	　 	重庆市
000566 	海南海药 	566 	海南海药 	1994-5-25 	　 	　 	　 	海口市
000567 	海德股份 	567 	海德股份 	1994-5-25 	　 	　 	　 	海口市
000568 	泸州老窖 	568 	泸州老窖 	1994-5-9 	　 	　 	　 	泸州市
000570 	苏 常 柴 	570 	苏常柴Ａ 	1994-7-1 	200570 	苏常柴Ｂ 	1996-9-13 	常州市
000571 	新大洲 A 	571 	新大洲Ａ 	1994-5-25 	　 	　 	　 	海口市
000572 	海马股份 	572 	海马股份 	1994-8-8 	　 	　 	　 	海口市
000573 	粤 宏 远 	573 	粤宏远Ａ 	1994-8-15 	　 	　 	　 	东莞市
000576 	广东甘化 	576 	*ST甘化 	1994-9-7 	　 	　 	　 	江门市
000578 	盐湖集团 	578 	盐湖集团 	1995-3-3 	　 	　 	　 	海西蒙古族藏族自治州
000581 	威孚高科 	581 	威孚高科 	1998-9-24 	200581 	苏威孚Ｂ 	1995-9-11 	无锡市
000582 	北 海 港 	582 	北 海 港 	1995-11-2 	　 	　 	　 	北海市
000584 	友利控股 	584 	友利控股 	1995-11-28 	　 	　 	　 	成都市
000585 	东北电气 	585 	*ST东电 	1995-12-13 	　 	　 	　 	营口市
000586 	汇源通信 	586 	*ST汇源 	1995-12-20 	　 	　 	　 	成都市
000587 	光明家具 	587 	S*ST光明 	1996-4-25 	　 	　 	　 	伊春市
000589 	黔 轮 胎 	589 	黔轮胎Ａ 	1996-3-8 	　 	　 	　 	贵阳市
000590 	紫光古汉 	590 	紫光古汉 	1996-1-19 	　 	　 	　 	衡阳市
000591 	桐 君 阁 	591 	桐 君 阁 	1996-2-8 	　 	　 	　 	重庆市
000592 	中福实业 	592 	中福实业 	1996-3-27 	　 	　 	　 	福州市
000593 	大通燃气 	593 	大通燃气 	1996-3-12 	　 	　 	　 	成都市
000594 	国恒铁路 	594 	国恒铁路 	1996-3-20 	　 	　 	　 	天津市
000595 	西北轴承 	595 	西北轴承 	1996-4-19 	　 	　 	　 	银川市
000596 	古井贡酒 	596 	古井贡酒 	1996-9-27 	200596 	古井贡Ｂ 	1996-6-12 	亳州市
000597 	东北制药 	597 	东北制药 	1996-5-23 	　 	　 	　 	沈阳市
000598 	蓝星清洗 	598 	蓝星清洗 	1996-5-29 	　 	　 	　 	兰州市
000599 	青岛双星 	599 	青岛双星 	1996-4-30 	　 	　 	　 	青岛市
000600 	建投能源 	600 	建投能源 	1996-6-6 	　 	　 	　 	石家庄市
000601 	韶能股份 	601 	韶能股份 	1996-8-30 	　 	　 	　 	韶关市
000602 	金马集团 	602 	金马集团 	1996-8-19 	　 	　 	　 	潮州市
000603 	威达医械 	603 	*ST 威达 	1996-8-23 	　 	　 	　 	重庆市
000605 	四环药业 	605 	ST 四 环 	1996-9-13 	　 	　 	　 	北京市
000606 	青海明胶 	606 	青海明胶 	1996-10-4 	　 	　 	　 	西宁市
000607 	华立药业 	607 	华立药业 	1996-8-30 	　 	　 	　 	重庆市
000608 	阳光股份 	608 	阳光股份 	1996-9-19 	　 	　 	　 	南宁市
000609 	绵世股份 	609 	绵世股份 	1996-10-10 	　 	　 	　 	北京市
000610 	西安旅游 	610 	西安旅游 	1996-9-26 	　 	　 	　 	西安市
000611 	时代科技 	611 	时代科技 	1996-10-8 	　 	　 	　 	呼和浩特市
000612 	焦作万方 	612 	焦作万方 	1996-9-26 	　 	　 	　 	焦作市
000613 	大 东 海 	613 	ST东海Ａ 	1997-1-28 	200613 	ST东海Ｂ 	1996-10-8 	三亚市
000615 	湖北金环 	615 	湖北金环 	1996-10-16 	　 	　 	　 	襄樊市
000616 	亿城股份 	616 	亿城股份 	1996-11-8 	　 	　 	　 	大连市
000617 	石油济柴 	617 	石油济柴 	1996-10-22 	　 	　 	　 	济南市
000619 	海螺型材 	619 	海螺型材 	1996-10-23 	　 	　 	　 	芜湖市
000620 	圣方科技 	620 	S*ST圣方 	1996-10-29 	　 	　 	　 	牡丹江市
000622 	岳阳恒立 	622 	S*ST恒立 	1996-11-7 	　 	　 	　 	岳阳市
000623 	吉林敖东 	623 	吉林敖东 	1996-10-28 	　 	　 	　 	延边朝鲜族自治州
000625 	长安汽车 	625 	长安汽车 	1997-6-10 	200625 	长 安Ｂ 	1996-11-8 	重庆市
000626 	如意集团 	626 	如意集团 	1996-11-28 	　 	　 	　 	连云港市
000627 	天茂集团 	627 	天茂集团 	1996-11-12 	　 	　 	　 	荆门市
000628 	高新发展 	628 	高新发展 	1996-11-18 	　 	　 	　 	成都市
000629 	攀钢钢钒 	629 	攀钢钢钒 	1996-11-15 	　 	　 	　 	攀枝花市
000630 	铜陵有色 	630 	铜陵有色 	1996-11-20 	　 	　 	　 	铜陵市
000631 	顺发恒业 	631 	顺发恒业 	1996-11-22 	　 	　 	　 	长春市
000632 	三木集团 	632 	三木集团 	1996-11-21 	　 	　 	　 	福州市
000633 	合金投资 	633 	ST合金 	1996-11-12 	　 	　 	　 	沈阳市
000635 	英力特 	635 	英 力 特 	1996-11-20 	　 	　 	　 	石嘴山市
000636 	风华高科 	636 	风华高科 	1996-11-29 	　 	　 	　 	肇庆市
000637 	茂化实华 	637 	茂化实华 	1996-11-14 	　 	　 	　 	茂名市
000638 	万方地产 	638 	万方地产 	1996-11-26 	　 	　 	　 	沈阳市
000639 	金德发展 	639 	金德发展 	1996-11-26 	　 	　 	　 	株洲市
000650 	仁和药业 	650 	仁和药业 	1996-12-10 	　 	　 	　 	九江市
000651 	格力电器 	651 	格力电器 	1996-11-18 	　 	　 	　 	珠海市
000652 	泰达股份 	652 	泰达股份 	1996-11-28 	　 	　 	　 	天津市
000655 	金岭矿业 	655 	金岭矿业 	1996-11-28 	　 	　 	　 	淄博市
000656 	重庆东源 	656 	ST 东 源 	1996-11-28 	　 	　 	　 	重庆市
000657 	中钨高新 	657 	*ST 中钨 	1996-12-5 	　 	　 	　 	海口市
000659 	珠海中富 	659 	珠海中富 	1996-12-3 	　 	　 	　 	珠海市
000661 	长春高新 	661 	长春高新 	1996-12-18 	　 	　 	　 	长春市
000662 	索 芙 特 	662 	索 芙 特 	1996-12-16 	　 	　 	　 	梧州市
000663 	永安林业 	663 	永安林业 	1996-12-6 	　 	　 	　 	三明市
000665 	武汉塑料 	665 	武汉塑料 	1996-12-10 	　 	　 	　 	武汉市
000666 	经纬纺机 	666 	经纬纺机 	1996-12-10 	　 	　 	　 	北京市
000667 	名流置业 	667 	名流置业 	1996-12-5 	　 	　 	　 	昆明市
000668 	荣丰控股 	668 	荣丰控股 	1996-12-10 	　 	　 	　 	上海市
000669 	领先科技 	669 	领先科技 	1996-12-10 	　 	　 	　 	吉林市
000670 	舜元地产 	670 	S*ST天发 	1996-12-17 	　 	　 	　 	荆州市
000671 	阳光城 	671 	阳 光 城 	1996-12-18 	　 	　 	　 	福州市
000672 	铜城集团 	672 	*ST 铜城 	1996-12-18 	　 	　 	　 	白银市
000673 	大同水泥 	673 	ST 大 水 	1997-1-24 	　 	　 	　 	大同市
000676 	思达高科 	676 	思达高科 	1996-12-24 	　 	　 	　 	郑州市
000677 	山东海龙 	677 	山东海龙 	1996-12-26 	　 	　 	　 	潍坊市
000678 	襄阳轴承 	678 	襄阳轴承 	1997-1-6 	　 	　 	　 	襄樊市
000679 	大连友谊 	679 	大连友谊 	1997-1-24 	　 	　 	　 	大连市
000680 	山推股份 	680 	山推股份 	1997-1-22 	　 	　 	　 	济宁市
000681 	远东股份 	681 	*ST 远东 	1997-1-21 	　 	　 	　 	常州市
000682 	东方电子 	682 	东方电子 	1997-1-21 	　 	　 	　 	烟台市
000683 	远兴能源 	683 	远兴能源 	1997-1-31 	　 	　 	　 	鄂尔多斯市
000685 	中山公用 	685 	中山公用 	1997-1-23 	　 	　 	　 	中山市
000686 	东北证券 	686 	东北证券 	1997-2-27 	　 	　 	　 	长春市
000687 	保定天鹅 	687 	保定天鹅 	1997-2-21 	　 	　 	　 	保定市
000688 	朝华科技 	688 	S*ST朝华 	1997-1-20 	　 	　 	　 	重庆市
000690 	宝新能源 	690 	宝新能源 	1997-1-28 	　 	　 	　 	梅州市
000691 	海南联合 	691 	*ST联油 	1997-2-28 	　 	　 	　 	海口市
000692 	惠天热电 	692 	ST 惠 天 	1997-2-27 	　 	　 	　 	沈阳市
000693 	聚友网络 	693 	S*ST聚友 	1997-2-26 	　 	　 	　 	成都市
000695 	滨海能源 	695 	滨海能源 	1997-2-18 	　 	　 	　 	天津市
000697 	咸阳偏转 	697 	*ST 偏转 	1997-3-25 	　 	　 	　 	咸阳市
000698 	沈阳化工 	698 	沈阳化工 	1997-2-20 	　 	　 	　 	沈阳市
000700 	模塑科技 	700 	模塑科技 	1997-2-28 	　 	　 	　 	无锡市
000701 	厦门信达 	701 	厦门信达 	1997-2-26 	　 	　 	　 	厦门市
000702 	正虹科技 	702 	正虹科技 	1997-3-18 	　 	　 	　 	岳阳市
000703 	世纪光华 	703 	世纪光华 	1997-3-28 	　 	　 	　 	北海市
000705 	浙江震元 	705 	浙江震元 	1997-4-10 	　 	　 	　 	绍兴市
000706 	瓦 轴 	　 	　 	　 	200706 	瓦 轴Ｂ 	1997-3-25 	大连市
000707 	双环科技 	707 	双环科技 	1997-4-15 	　 	　 	　 	孝感市
000708 	大冶特钢 	708 	大冶特钢 	1997-3-26 	　 	　 	　 	黄石市
000709 	河北钢铁 	709 	河北钢铁 	1997-4-16 	　 	　 	　 	石家庄市
000710 	天兴仪表 	710 	天兴仪表 	1997-4-22 	　 	　 	　 	成都市
000711 	天伦置业 	711 	天伦置业 	1997-4-11 	　 	　 	　 	哈尔滨市
000712 	锦龙股份 	712 	锦龙股份 	1997-4-15 	　 	　 	　 	东莞市
000713 	丰乐种业 	713 	丰乐种业 	1997-4-22 	　 	　 	　 	合肥市
000715 	中兴商业 	715 	中兴商业 	1997-5-8 	　 	　 	　 	沈阳市
000716 	南方食品 	716 	ST 南 方 	1997-4-18 	　 	　 	　 	南宁市
000717 	韶钢松山 	717 	韶钢松山 	1997-5-8 	　 	　 	　 	韶关市
000718 	苏宁环球 	718 	苏宁环球 	1997-4-8 	　 	　 	　 	吉林市
000719 	焦作鑫安 	719 	S*ST鑫安 	1997-3-31 	　 	　 	　 	焦作市
000720 	新能泰山 	720 	*ST能山 	1997-5-9 	　 	　 	　 	泰安市
000721 	西安饮食 	721 	西安饮食 	1997-4-30 	　 	　 	　 	西安市
000722 	金果实业 	722 	*ST 金果 	1997-5-22 	　 	　 	　 	衡阳市
000723 	美锦能源 	723 	美锦能源 	1997-5-15 	　 	　 	　 	太原市
000725 	京 东 方 	725 	京东方Ａ 	2001-1-12 	200725 	京东方Ｂ 	1997-6-10 	北京市
000726 	鲁 泰 	726 	鲁 泰Ａ 	2000-12-25 	200726 	鲁 泰Ｂ 	1997-8-19 	淄博市
000727 	华东科技 	727 	华东科技 	1997-5-20 	　 	　 	　 	南京市
000728 	国元证券 	728 	国元证券 	1997-6-16 	　 	　 	　 	合肥市
000729 	燕京啤酒 	729 	燕京啤酒 	1997-7-16 	　 	　 	　 	北京市
000731 	四川美丰 	731 	四川美丰 	1997-6-17 	　 	　 	　 	遂宁市
000732 	福建三农 	732 	*ST三农 	1997-7-4 	　 	　 	　 	三明市
000733 	振华科技 	733 	振华科技 	1997-7-3 	　 	　 	　 	贵阳市
000735 	罗 牛 山 	735 	罗 牛 山 	1997-6-11 	　 	　 	　 	海口市
000736 	重庆实业 	736 	ST 重 实 	1997-4-25 	　 	　 	　 	重庆市
000737 	南风化工 	737 	南风化工 	1997-4-28 	　 	　 	　 	运城市
000738 	南方宇航 	738 	ST 宇 航 	1997-6-26 	　 	　 	　 	株洲市
000739 	普洛股份 	739 	普洛股份 	1997-5-9 	　 	　 	　 	青岛市
000748 	长城信息 	748 	长城信息 	1997-7-4 	　 	　 	　 	长沙市
000750 	桂林集琦 	750 	S*ST集琦 	1997-7-9 	　 	　 	　 	桂林市
000751 	锌业股份 	751 	*ST锌业 	1997-6-26 	　 	　 	　 	葫芦岛市
000752 	西藏发展 	752 	西藏发展 	1997-6-25 	　 	　 	　 	拉萨市
000753 	漳州发展 	753 	漳州发展 	1997-6-26 	　 	　 	　 	漳州市
000755 	山西三维 	755 	山西三维 	1997-6-27 	　 	　 	　 	太原市
000756 	新华制药 	756 	新华制药 	1997-8-6 	　 	　 	　 	淄博市
000757 	方向光电 	757 	*ST 方向 	1997-6-27 	　 	　 	　 	内江市
000758 	中色股份 	758 	中色股份 	1997-4-16 	　 	　 	　 	北京市
000759 	武汉中百 	759 	武汉中百 	1997-5-19 	　 	　 	　 	武汉市
000760 	博盈投资 	760 	博盈投资 	1997-6-27 	　 	　 	　 	荆州市
000761 	本钢板材 	761 	本钢板材 	1998-1-15 	200761 	本钢板Ｂ 	1997-7-8 	本溪市
000762 	西藏矿业 	762 	西藏矿业 	1997-7-8 	　 	　 	　 	拉萨市
000766 	通化金马 	766 	通化金马 	1997-4-30 	　 	　 	　 	通化市
000767 	漳泽电力 	767 	漳泽电力 	1997-6-9 	　 	　 	　 	太原市
000768 	西飞国际 	768 	西飞国际 	1997-6-26 	　 	　 	　 	西安市
000770 	武 锅 	　 	　 	　 	200770 	*ST武锅B 	1998-4-15 	武汉市
000771 	杭 汽 轮 	　 	　 	　 	200771 	杭汽轮Ｂ 	1998-4-28 	杭州市
000776 	延边公路 	776 	S 延边路 	1997-6-11 	　 	　 	　 	延边朝鲜族自治州
000777 	中核科技 	777 	中核科技 	1997-7-10 	　 	　 	　 	苏州市
000778 	新兴铸管 	778 	新兴铸管 	1997-6-6 	　 	　 	　 	邯郸市
000779 	三毛派神 	779 	三毛派神 	1997-5-28 	　 	　 	　 	兰州市
000780 	平庄能源 	780 	平庄能源 	1997-6-6 	　 	　 	　 	赤峰市
000782 	美达股份 	782 	美达股份 	1997-6-19 	　 	　 	　 	江门市
000783 	长江证券 	783 	长江证券 	1997-7-31 	　 	　 	　 	武汉市
000785 	武汉中商 	785 	武汉中商 	1997-7-11 	　 	　 	　 	武汉市
000786 	北新建材 	786 	北新建材 	1997-6-6 	　 	　 	　 	北京市
000787 	创智科技 	787 	*ST 创智 	1997-6-26 	　 	　 	　 	深圳市
000788 	西南合成 	788 	西南合成 	1997-6-16 	　 	　 	　 	重庆市
000789 	江西水泥 	789 	江西水泥 	1997-9-23 	　 	　 	　 	南昌市
000790 	华神集团 	790 	华神集团 	1998-3-27 	　 	　 	　 	成都市
000791 	西北化工 	791 	西北化工 	1997-10-14 	　 	　 	　 	兰州市
000792 	盐湖钾肥 	792 	盐湖钾肥 	1997-9-4 	　 	　 	　 	海西蒙古族藏族自治州
000793 	华闻传媒 	793 	华闻传媒 	1997-7-29 	　 	　 	　 	海口市
000795 	太原刚玉 	795 	太原刚玉 	1997-8-8 	　 	　 	　 	太原市
000796 	宝商集团 	796 	宝商集团 	1997-7-3 	　 	　 	　 	宝鸡市
000797 	中国武夷 	797 	中国武夷 	1997-7-15 	　 	　 	　 	福州市
000798 	中水渔业 	798 	中水渔业 	1998-2-12 	　 	　 	　 	北京市
000799 	湘 酒 鬼 	799 	酒 鬼 酒 	1997-7-18 	　 	　 	　 	湘西土家族苗族自治州
000800 	一汽轿车 	800 	一汽轿车 	1997-6-18 	　 	　 	　 	长春市
000801 	四川湖山 	801 	四川湖山 	1998-5-6 	　 	　 	　 	绵阳市
000802 	北京旅游 	802 	北京旅游 	1998-1-8 	　 	　 	　 	北京市
000803 	金宇车城 	803 	金宇车城 	1998-3-3 	　 	　 	　 	南充市
000805 	炎黄物流 	805 	*ST炎黄 	1998-5-29 	　 	　 	　 	常州市
000806 	银河科技 	806 	银河科技 	1998-4-16 	　 	　 	　 	北海市
000807 	云铝股份 	807 	云铝股份 	1998-4-8 	　 	　 	　 	昆明市
000809 	中汇医药 	809 	中汇医药 	1998-6-16 	　 	　 	　 	成都市
000810 	华润锦华 	810 	华润锦华 	1998-6-2 	　 	　 	　 	遂宁市
000811 	烟台冰轮 	811 	烟台冰轮 	1998-5-28 	　 	　 	　 	烟台市
000812 	陕西金叶 	812 	陕西金叶 	1998-6-23 	　 	　 	　 	西安市
000813 	天山纺织 	813 	天山纺织 	1998-5-19 	　 	　 	　 	乌鲁木齐市
000815 	美利纸业 	815 	美利纸业 	1998-6-9 	　 	　 	　 	银川市
000816 	江淮动力 	816 	江淮动力 	1997-8-18 	　 	　 	　 	盐城市
000818 	锦化氯碱 	818 	ST锦化 	1997-10-17 	　 	　 	　 	葫芦岛市
000819 	岳阳兴长 	819 	岳阳兴长 	1997-6-25 	　 	　 	　 	岳阳市
000820 	金城股份 	820 	金城股份 	1998-6-30 	　 	　 	　 	锦州市
000821 	京山轻机 	821 	京山轻机 	1998-6-26 	　 	　 	　 	荆门市
000822 	山东海化 	822 	山东海化 	1998-7-3 	　 	　 	　 	潍坊市
000823 	超声电子 	823 	超声电子 	1997-10-8 	　 	　 	　 	汕头市
000825 	太钢不锈 	825 	太钢不锈 	1998-10-21 	　 	　 	　 	太原市
000826 	合加资源 	826 	合加资源 	1998-2-25 	　 	　 	　 	宜昌市
000828 	东莞控股 	828 	东莞控股 	1997-6-17 	　 	　 	　 	东莞市
000829 	天音控股 	829 	天音控股 	1997-12-2 	　 	　 	　 	赣州市
000830 	鲁西化工 	830 	鲁西化工 	1998-8-7 	　 	　 	　 	聊城市
000831 	关铝股份 	831 	关铝股份 	1998-9-11 	　 	　 	　 	运城市
000833 	贵糖股份 	833 	贵糖股份 	1998-11-11 	　 	　 	　 	贵港市
000835 	四川圣达 	835 	四川圣达 	1999-6-25 	　 	　 	　 	成都市
000836 	鑫茂科技 	836 	鑫茂科技 	1997-9-29 	　 	　 	　 	天津市
000837 	秦川发展 	837 	秦川发展 	1998-9-28 	　 	　 	　 	宝鸡市
000838 	国兴地产 	838 	国兴地产 	1997-6-26 	　 	　 	　 	德阳市
000839 	中信国安 	839 	中信国安 	1997-10-31 	　 	　 	　 	北京市
000848 	承德露露 	848 	承德露露 	1997-11-13 	　 	　 	　 	承德市
000850 	华茂股份 	850 	华茂股份 	1998-10-7 	　 	　 	　 	安庆市
000851 	高鸿股份 	851 	高鸿股份 	1998-6-9 	　 	　 	　 	贵阳市
000852 	江钻股份 	852 	江钻股份 	1998-11-26 	　 	　 	　 	武汉市
000856 	唐山陶瓷 	856 	*ST 唐陶 	1998-8-13 	　 	　 	　 	唐山市
000858 	五 粮 液 	858 	五 粮 液 	1998-4-27 	　 	　 	　 	宜宾市
000859 	国风塑业 	859 	国风塑业 	1998-11-19 	　 	　 	　 	合肥市
000860 	顺鑫农业 	860 	顺鑫农业 	1998-11-4 	　 	　 	　 	北京市
000861 	海印股份 	861 	海印股份 	1998-10-28 	　 	　 	　 	广州市
000862 	银星能源 	862 	银星能源 	1998-9-15 	　 	　 	　 	银川市
000863 	和光商务 	863 	*ST 商务 	1997-9-25 	　 	　 	　 	深圳市
000868 	安凯客车 	868 	安凯客车 	1997-7-25 	　 	　 	　 	合肥市
000869 	张 裕 	869 	张 裕Ａ 	2000-10-26 	200869 	张 裕Ｂ 	1997-9-23 	烟台市
000875 	吉电股份 	875 	吉电股份 	2002-9-26 	　 	　 	　 	长春市
000876 	新 希 望 	876 	新 希 望 	1998-3-11 	　 	　 	　 	绵阳市
000877 	天山股份 	877 	天山股份 	1999-1-7 	　 	　 	　 	乌鲁木齐市
000878 	云南铜业 	878 	云南铜业 	1998-6-2 	　 	　 	　 	昆明市
000880 	潍柴重机 	880 	潍柴重机 	1998-4-2 	　 	　 	　 	潍坊市
000881 	大连国际 	881 	大连国际 	1998-9-2 	　 	　 	　 	大连市
000882 	华联股份 	882 	华联股份 	1998-6-16 	　 	　 	　 	北京市
000883 	三环股份 	883 	三环股份 	1998-5-19 	　 	　 	　 	武汉市
000885 	同力水泥 	885 	同力水泥 	1999-3-19 	　 	　 	　 	郑州市
000886 	海南高速 	886 	海南高速 	1998-1-23 	　 	　 	　 	海口市
000887 	中鼎股份 	887 	中鼎股份 	1998-12-3 	　 	　 	　 	宣城市
000888 	峨 眉 山 	888 	峨眉山Ａ 	1997-10-21 	　 	　 	　 	乐山市
000889 	渤海物流 	889 	渤海物流 	1997-12-18 	　 	　 	　 	秦皇岛市
000890 	法 尔 胜 	890 	法 尔 胜 	1999-1-19 	　 	　 	　 	无锡市
000892 	星美联合 	892 	ST星美 	1999-1-15 	　 	　 	　 	重庆市
000893 	东凌粮油 	893 	东凌粮油 	1998-12-24 	　 	　 	　 	广州市
000895 	双汇发展 	895 	双汇发展 	1998-12-10 	　 	　 	　 	漯河市
000897 	津滨发展 	897 	津滨发展 	1999-4-22 	　 	　 	　 	天津市
000898 	鞍钢股份 	898 	鞍钢股份 	1997-12-25 	　 	　 	　 	鞍山市
000899 	赣能股份 	899 	赣能股份 	1997-11-26 	　 	　 	　 	南昌市
000900 	现代投资 	900 	现代投资 	1999-1-28 	　 	　 	　 	长沙市
000901 	航天科技 	901 	航天科技 	1999-4-1 	　 	　 	　 	哈尔滨市
000902 	中国服装 	902 	中国服装 	1999-4-8 	　 	　 	　 	北京市
000903 	云内动力 	903 	云内动力 	1999-4-15 	　 	　 	　 	昆明市
000905 	厦门港务 	905 	厦门港务 	1999-4-29 	　 	　 	　 	厦门市
000906 	南方建材 	906 	南方建材 	1999-7-7 	　 	　 	　 	长沙市
000908 	天一科技 	908 	天一科技 	1999-2-3 	　 	　 	　 	岳阳市
000909 	数源科技 	909 	数源科技 	1999-5-7 	　 	　 	　 	杭州市
000910 	大亚科技 	910 	大亚科技 	1999-6-30 	　 	　 	　 	镇江市
000911 	南宁糖业 	911 	南宁糖业 	1999-5-27 	　 	　 	　 	南宁市
000912 	泸 天 化 	912 	泸 天 化 	1999-6-3 	　 	　 	　 	成都市
000913 	钱江摩托 	913 	钱江摩托 	1999-5-14 	　 	　 	　 	台州市
000915 	山大华特 	915 	山大华特 	1999-6-9 	　 	　 	　 	临沂市
000916 	华北高速 	916 	华北高速 	1999-9-27 	　 	　 	　 	北京市
000917 	电广传媒 	917 	电广传媒 	1999-3-25 	　 	　 	　 	长沙市
000918 	嘉凯城 	918 	嘉凯城 	1999-7-20 	　 	　 	　 	长沙市
000919 	金陵药业 	919 	金陵药业 	1999-11-18 	　 	　 	　 	南京市
000920 	南方汇通 	920 	南方汇通 	1999-6-16 	　 	　 	　 	贵阳市
000921 	海信科龙 	921 	ST 科 龙 	1999-7-13 	　 	　 	　 	佛山市
000922 	阿继电器 	922 	ST 阿 继 	1999-6-18 	　 	　 	　 	哈尔滨市
000923 	河北宣工 	923 	河北宣工 	1999-7-14 	　 	　 	　 	张家口市
000925 	众合机电 	925 	众合机电 	1999-6-11 	　 	　 	　 	杭州市
000926 	福星股份 	926 	福星股份 	1999-6-18 	　 	　 	　 	孝感市
000927 	一汽夏利 	927 	一汽夏利 	1999-7-27 	　 	　 	　 	天津市
000928 	中钢吉炭 	928 	中钢吉炭 	1999-3-12 	　 	　 	　 	吉林市
000929 	兰州黄河 	929 	兰州黄河 	1999-6-23 	　 	　 	　 	兰州市
000930 	丰原生化 	930 	丰原生化 	1999-7-12 	　 	　 	　 	蚌埠市
000931 	中 关 村 	931 	中 关 村 	1999-7-12 	　 	　 	　 	北京市
000932 	华菱钢铁 	932 	华菱钢铁 	1999-8-3 	　 	　 	　 	长沙市
000933 	神火股份 	933 	神火股份 	1999-8-31 	　 	　 	　 	商丘市
000935 	四川双马 	935 	ST双马 	1999-8-24 	　 	　 	　 	绵阳市
000936 	华 西 村 	936 	华 西 村 	1999-8-10 	　 	　 	　 	无锡市
